instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,percentcas,percentreg 
16118,11/9/12,4,1,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,9,332,341,0.026392962,0.973607038
16119,11/9/12,4,1,11,8,0,5,1,1,0.32,0.3182,0.57,0.1642,25,668,693,0.036075036,0.963924964
16120,11/9/12,4,1,11,9,0,5,1,1,0.34,0.303,0.53,0.4179,23,304,327,0.070336391,0.929663609
16121,11/9/12,4,1,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,34,163,197,0.172588832,0.827411168
16122,11/9/12,4,1,11,11,0,5,1,1,0.4,0.4091,0.47,0.2985,66,185,251,0.262948207,0.737051793
16123,11/9/12,4,1,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,48,214,262,0.183206107,0.816793893
16124,11/9/12,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2985,62,237,299,0.20735786,0.79264214
16125,11/9/12,4,1,11,14,0,5,1,1,0.46,0.4545,0.38,0.194,67,207,274,0.244525547,0.755474453
16126,11/9/12,4,1,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239,78,278,356,0.219101124,0.780898876
16127,11/9/12,4,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,57,377,434,0.131336406,0.868663594
16128,11/9/12,4,1,11,17,0,5,1,1,0.42,0.4242,0.44,0.1343,61,593,654,0.093272171,0.906727829
16129,11/9/12,4,1,11,18,0,5,1,1,0.42,0.4242,0.44,0.1045,46,450,496,0.092741935,0.907258065
16130,11/9/12,4,1,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896,30,331,361,0.083102493,0.916897507
16131,11/9/12,4,1,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343,20,235,255,0.078431373,0.921568627
16132,11/9/12,4,1,11,21,0,5,1,1,0.34,0.3636,0.76,0,23,176,199,0.115577889,0.884422111
16133,11/9/12,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,17,146,163,0.104294479,0.895705521
16134,11/9/12,4,1,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896,20,142,162,0.12345679,0.87654321
16135,11/10/12,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,16,106,122,0.131147541,0.868852459
16136,11/10/12,4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,8,68,76,0.105263158,0.894736842
16137,11/10/12,4,1,11,2,0,6,0,1,0.32,0.3485,0.81,0,2,42,44,0.045454545,0.954545455
16138,11/10/12,4,1,11,3,0,6,0,1,0.3,0.3333,0.81,0,9,11,20,0.45,0.55
16139,11/10/12,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,2,4,6,0.333333333,0.666666667
16140,11/10/12,4,1,11,5,0,6,0,1,0.28,0.3182,0.87,0,1,9,10,0.1,0.9
16141,11/10/12,4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,5,11,16,0.3125,0.6875
16142,11/10/12,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,14,57,71,0.197183099,0.802816901
16143,11/10/12,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0,16,130,146,0.109589041,0.890410959
16144,11/10/12,4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194,43,216,259,0.166023166,0.833976834
16145,11/10/12,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0,86,264,350,0.245714286,0.754285714
16146,11/10/12,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,143,323,466,0.306866953,0.693133047
16147,11/10/12,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0,258,348,606,0.425742574,0.574257426
16148,11/10/12,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0,268,383,651,0.411674347,0.588325653
16149,11/10/12,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0,280,347,627,0.446570973,0.553429027
16150,11/10/12,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0,216,351,567,0.380952381,0.619047619
16151,11/10/12,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0,227,378,605,0.375206612,0.624793388
16152,11/10/12,4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,183,318,501,0.365269461,0.634730539
16153,11/10/12,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,103,256,359,0.286908078,0.713091922
16154,11/10/12,4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,55,228,283,0.19434629,0.80565371
16155,11/10/12,4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0,39,153,192,0.203125,0.796875
16156,11/10/12,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0,51,169,220,0.231818182,0.768181818
16157,11/10/12,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,39,154,193,0.202072539,0.797927461
16158,11/10/12,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,26,120,146,0.178082192,0.821917808
16159,11/11/12,4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,14,110,124,0.112903226,0.887096774
16160,11/11/12,4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,26,82,108,0.240740741,0.759259259
16161,11/11/12,4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045,12,58,70,0.171428571,0.828571429
16162,11/11/12,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0,9,39,48,0.1875,0.8125
16163,11/11/12,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,5,6,11,0.454545455,0.545454545
16164,11/11/12,4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343,0,12,12,0,1
16165,11/11/12,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,3,16,19,0.157894737,0.842105263
16166,11/11/12,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896,12,56,68,0.176470588,0.823529412
16167,11/11/12,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,32,87,119,0.268907563,0.731092437
16168,11/11/12,4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0,94,179,273,0.344322344,0.655677656
16169,11/11/12,4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045,133,272,405,0.328395062,0.671604938
16170,11/11/12,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,180,324,504,0.357142857,0.642857143
16171,11/11/12,4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,195,390,585,0.333333333,0.666666667
16172,11/11/12,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,262,424,686,0.381924198,0.618075802
16173,11/11/12,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,292,362,654,0.44648318,0.55351682
16174,11/11/12,4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,304,420,724,0.419889503,0.580110497
16175,11/11/12,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,260,393,653,0.398162328,0.601837672
16176,11/11/12,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,151,342,493,0.306288032,0.693711968
16177,11/11/12,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,102,303,405,0.251851852,0.748148148
16178,11/11/12,4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343,69,208,277,0.249097473,0.750902527
16179,11/11/12,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,54,146,200,0.27,0.73
16180,11/11/12,4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239,44,127,171,0.257309942,0.742690058
16181,11/11/12,4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194,21,113,134,0.156716418,0.843283582
16182,11/11/12,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,16,93,109,0.146788991,0.853211009
16183,11/12/12,4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045,6,43,49,0.12244898,0.87755102
16184,11/12/12,4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642,4,26,30,0.133333333,0.866666667
16185,11/12/12,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,6,14,20,0.3,0.7
16186,11/12/12,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,1,3,4,0.25,0.75
16187,11/12/12,4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,1,3,4,0.25,0.75
16188,11/12/12,4,1,11,5,1,1,0,1,0.38,0.3939,0.87,0,1,23,24,0.041666667,0.958333333
16189,11/12/12,4,1,11,6,1,1,0,1,0.38,0.3939,0.87,0.1045,7,64,71,0.098591549,0.901408451
16190,11/12/12,4,1,11,7,1,1,0,1,0.4,0.4091,0.87,0,16,248,264,0.060606061,0.939393939
16191,11/12/12,4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642,50,490,540,0.092592593,0.907407407
16192,11/12/12,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045,60,337,397,0.151133501,0.848866499
16193,11/12/12,4,1,11,10,1,1,0,1,0.48,0.4697,0.77,0.1642,82,184,266,0.308270677,0.691729323
16194,11/12/12,4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642,112,255,367,0.305177112,0.694822888
16195,11/12/12,4,1,11,12,1,1,0,1,0.56,0.5303,0.64,0.2239,105,314,419,0.250596659,0.749403341
16196,11/12/12,4,1,11,13,1,1,0,1,0.6,0.6061,0.6,0.2239,108,312,420,0.257142857,0.742857143
16197,11/12/12,4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836,134,310,444,0.301801802,0.698198198
16198,11/12/12,4,1,11,15,1,1,0,1,0.56,0.5303,0.64,0.2537,102,280,382,0.267015707,0.732984293
16199,11/12/12,4,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642,87,347,434,0.200460829,0.799539171
16200,11/12/12,4,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,66,530,596,0.110738255,0.889261745
16201,11/12/12,4,1,11,18,1,1,0,1,0.52,0.5,0.72,0.1343,65,486,551,0.117967332,0.882032668
16202,11/12/12,4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836,30,323,353,0.084985836,0.915014164
16203,11/12/12,4,1,11,20,1,1,0,2,0.52,0.5,0.77,0.2836,31,273,304,0.101973684,0.898026316
16204,11/12/12,4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239,10,145,155,0.064516129,0.935483871
16205,11/12/12,4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537,12,100,112,0.107142857,0.892857143
16206,11/12/12,4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,1,62,63,0.015873016,0.984126984
16207,11/13/12,4,1,11,0,0,2,1,2,0.52,0.5,0.83,0.2836,5,18,23,0.217391304,0.782608696
16208,11/13/12,4,1,11,1,0,2,1,3,0.44,0.4394,0.88,0.6418,0,5,5,0,1
16209,11/13/12,4,1,11,2,0,2,1,3,0.36,0.3182,0.87,0.4478,7,4,11,0.636363636,0.363636364
16210,11/13/12,4,1,11,3,0,2,1,3,0.36,0.3333,0.87,0.3582,2,3,5,0.4,0.6
16211,11/13/12,4,1,11,4,0,2,1,2,0.36,0.3333,0.81,0.3881,0,9,9,0,1
16212,11/13/12,4,1,11,5,0,2,1,2,0.34,0.3182,0.87,0.2836,0,18,18,0,1
16213,11/13/12,4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627,2,48,50,0.04,0.96
16214,11/13/12,4,1,11,7,0,2,1,3,0.32,0.303,0.87,0.2537,1,106,107,0.009345794,0.990654206
16215,11/13/12,4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,4,207,211,0.018957346,0.981042654
16216,11/13/12,4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,1,109,110,0.009090909,0.990909091
16217,11/13/12,4,1,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881,10,84,94,0.106382979,0.893617021
16218,11/13/12,4,1,11,11,0,2,1,1,0.32,0.303,0.7,0.2537,22,133,155,0.141935484,0.858064516
16219,11/13/12,4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836,16,180,196,0.081632653,0.918367347
16220,11/13/12,4,1,11,13,0,2,1,1,0.34,0.3182,0.53,0.2537,30,188,218,0.137614679,0.862385321
16221,11/13/12,4,1,11,14,0,2,1,1,0.38,0.3939,0.46,0.3881,34,169,203,0.167487685,0.832512315
16222,11/13/12,4,1,11,15,0,2,1,1,0.4,0.4091,0.4,0.2985,33,184,217,0.152073733,0.847926267
16223,11/13/12,4,1,11,16,0,2,1,1,0.38,0.3939,0.4,0.2985,28,282,310,0.090322581,0.909677419
16224,11/13/12,4,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582,33,575,608,0.054276316,0.945723684
16225,11/13/12,4,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836,45,514,559,0.080500894,0.919499106
16226,11/13/12,4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,12,344,356,0.033707865,0.966292135
16227,11/13/12,4,1,11,20,0,2,1,1,0.3,0.2727,0.49,0.3582,12,211,223,0.053811659,0.946188341
16228,11/13/12,4,1,11,21,0,2,1,1,0.3,0.2727,0.49,0.3582,9,178,187,0.048128342,0.951871658
16229,11/13/12,4,1,11,22,0,2,1,1,0.26,0.2273,0.56,0.3284,15,120,135,0.111111111,0.888888889
16230,11/13/12,4,1,11,23,0,2,1,1,0.26,0.2273,0.56,0.2985,6,78,84,0.071428571,0.928571429
16231,11/14/12,4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836,4,20,24,0.166666667,0.833333333
16232,11/14/12,4,1,11,1,0,3,1,1,0.24,0.2121,0.6,0.2985,2,10,12,0.166666667,0.833333333
16233,11/14/12,4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,0,1,1,0,1
16234,11/14/12,4,1,11,3,0,3,1,1,0.24,0.2273,0.65,0.2239,0,5,5,0,1
16235,11/14/12,4,1,11,4,0,3,1,1,0.22,0.2273,0.69,0.194,0,6,6,0,1
16236,11/14/12,4,1,11,5,0,3,1,1,0.22,0.2273,0.69,0.194,0,39,39,0,1
16237,11/14/12,4,1,11,6,0,3,1,1,0.24,0.2273,0.65,0.194,4,142,146,0.02739726,0.97260274
16238,11/14/12,4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836,10,405,415,0.024096386,0.975903614
16239,11/14/12,4,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985,27,664,691,0.039073806,0.960926194
16240,11/14/12,4,1,11,9,0,3,1,1,0.3,0.2727,0.52,0.3881,22,310,332,0.06626506,0.93373494
16241,11/14/12,4,1,11,10,0,3,1,1,0.32,0.2879,0.45,0.3582,18,153,171,0.105263158,0.894736842
16242,11/14/12,4,1,11,11,0,3,1,1,0.32,0.303,0.49,0.2537,25,126,151,0.165562914,0.834437086
16243,11/14/12,4,1,11,12,0,3,1,1,0.34,0.3333,0.46,0,40,200,240,0.166666667,0.833333333
16244,11/14/12,4,1,11,13,0,3,1,1,0.36,0.3333,0.43,0.2537,32,182,214,0.14953271,0.85046729
16245,11/14/12,4,1,11,14,0,3,1,1,0.36,0.3485,0.43,0.1343,20,161,181,0.110497238,0.889502762
16246,11/14/12,4,1,11,15,0,3,1,1,0.36,0.3333,0.43,0.2836,32,228,260,0.123076923,0.876923077
16247,11/14/12,4,1,11,16,0,3,1,1,0.34,0.3485,0.46,0.1045,31,290,321,0.096573209,0.903426791
16248,11/14/12,4,1,11,17,0,3,1,1,0.32,0.3182,0.49,0.194,19,564,583,0.032590051,0.967409949
16249,11/14/12,4,1,11,18,0,3,1,1,0.32,0.3182,0.53,0.1642,24,543,567,0.042328042,0.957671958
16250,11/14/12,4,1,11,19,0,3,1,1,0.3,0.303,0.52,0.1642,28,368,396,0.070707071,0.929292929
16251,11/14/12,4,1,11,20,0,3,1,1,0.3,0.3182,0.52,0.0896,15,252,267,0.056179775,0.943820225
16252,11/14/12,4,1,11,21,0,3,1,1,0.3,0.3333,0.56,0,5,208,213,0.023474178,0.976525822
16253,11/14/12,4,1,11,22,0,3,1,1,0.28,0.3182,0.61,0,6,167,173,0.034682081,0.965317919
16254,11/14/12,4,1,11,23,0,3,1,1,0.24,0.2424,0.7,0.1343,9,78,87,0.103448276,0.896551724
16255,11/15/12,4,1,11,0,0,4,1,2,0.26,0.303,0.65,0,1,33,34,0.029411765,0.970588235
16256,11/15/12,4,1,11,1,0,4,1,2,0.26,0.2727,0.65,0.1045,2,14,16,0.125,0.875
16257,11/15/12,4,1,11,2,0,4,1,2,0.26,0.2576,0.7,0.1642,0,7,7,0,1
16258,11/15/12,4,1,11,3,0,4,1,2,0.26,0.2879,0.7,0.0896,0,2,2,0,1
16259,11/15/12,4,1,11,4,0,4,1,2,0.28,0.2879,0.65,0.1343,0,5,5,0,1
16260,11/15/12,4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239,3,34,37,0.081081081,0.918918919
16261,11/15/12,4,1,11,6,0,4,1,2,0.3,0.2879,0.65,0.2537,1,146,147,0.006802721,0.993197279
16262,11/15/12,4,1,11,7,0,4,1,2,0.3,0.2879,0.65,0.194,7,403,410,0.017073171,0.982926829
16263,11/15/12,4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239,21,625,646,0.03250774,0.96749226
16264,11/15/12,4,1,11,9,0,4,1,2,0.32,0.3182,0.61,0.194,17,306,323,0.052631579,0.947368421
16265,11/15/12,4,1,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343,11,142,153,0.071895425,0.928104575
16266,11/15/12,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343,28,138,166,0.168674699,0.831325301
16267,11/15/12,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045,29,184,213,0.136150235,0.863849765
16268,11/15/12,4,1,11,13,0,4,1,2,0.38,0.3939,0.54,0.1045,20,197,217,0.092165899,0.907834101
16269,11/15/12,4,1,11,14,0,4,1,2,0.38,0.3939,0.54,0.1642,27,174,201,0.134328358,0.865671642
16270,11/15/12,4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191,217,0.119815668,0.880184332
16271,11/15/12,4,1,11,16,0,4,1,2,0.36,0.3485,0.57,0.194,24,318,342,0.070175439,0.929824561
16272,11/15/12,4,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239,22,541,563,0.039076377,0.960923623
16273,11/15/12,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194,10,563,573,0.017452007,0.982547993
16274,11/15/12,4,1,11,19,0,4,1,2,0.34,0.3333,0.61,0.1343,11,375,386,0.028497409,0.971502591
16275,11/15/12,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,23,262,285,0.080701754,0.919298246
16276,11/15/12,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,20,204,224,0.089285714,0.910714286
16277,11/15/12,4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642,10,143,153,0.065359477,0.934640523
16278,11/15/12,4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642,7,118,125,0.056,0.944
16279,11/16/12,4,1,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045,7,58,65,0.107692308,0.892307692
16280,11/16/12,4,1,11,1,0,5,1,2,0.3,0.3182,0.65,0.0896,5,16,21,0.238095238,0.761904762
16281,11/16/12,4,1,11,2,0,5,1,2,0.3,0.303,0.7,0.1642,0,9,9,0,1
16282,11/16/12,4,1,11,3,0,5,1,2,0.3,0.303,0.65,0.1343,0,6,6,0,1
16283,11/16/12,4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045,0,5,5,0,1
16284,11/16/12,4,1,11,5,0,5,1,2,0.3,0.3182,0.65,0.0896,2,34,36,0.055555556,0.944444444
16285,11/16/12,4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,4,126,130,0.030769231,0.969230769
16286,11/16/12,4,1,11,7,0,5,1,2,0.3,0.303,0.61,0.1642,5,362,367,0.013623978,0.986376022
16287,11/16/12,4,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343,17,694,711,0.023909986,0.976090014
16288,11/16/12,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,21,330,351,0.05982906,0.94017094
16289,11/16/12,4,1,11,10,0,5,1,1,0.34,0.3333,0.53,0.194,33,165,198,0.166666667,0.833333333
16290,11/16/12,4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,33,185,218,0.151376147,0.848623853
16291,11/16/12,4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836,28,262,290,0.096551724,0.903448276
16292,11/16/12,4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,52,226,278,0.18705036,0.81294964
16293,11/16/12,4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045,47,204,251,0.187250996,0.812749004
16294,11/16/12,4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,30,237,267,0.112359551,0.887640449
16295,11/16/12,4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836,33,350,383,0.08616188,0.91383812
16296,11/16/12,4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,41,539,580,0.070689655,0.929310345
16297,11/16/12,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,22,483,505,0.043564356,0.956435644
16298,11/16/12,4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239,26,306,332,0.078313253,0.921686747
16299,11/16/12,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,20,207,227,0.088105727,0.911894273
16300,11/16/12,4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194,21,157,178,0.117977528,0.882022472
16301,11/16/12,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,23,139,162,0.141975309,0.858024691
16302,11/16/12,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239,14,114,128,0.109375,0.890625
16303,11/17/12,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106,0.103773585,0.896226415
16304,11/17/12,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,13,74,87,0.149425287,0.850574713
16305,11/17/12,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,8,41,49,0.163265306,0.836734694
16306,11/17/12,4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194,2,19,21,0.095238095,0.904761905
16307,11/17/12,4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,1,6,7,0.142857143,0.857142857
16308,11/17/12,4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642,1,10,11,0.090909091,0.909090909
16309,11/17/12,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21,0,1
16310,11/17/12,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,8,70,78,0.102564103,0.897435897
16311,11/17/12,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,30,138,168,0.178571429,0.821428571
16312,11/17/12,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,48,200,248,0.193548387,0.806451613
16313,11/17/12,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,62,258,320,0.19375,0.80625
16314,11/17/12,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,80,343,423,0.189125296,0.810874704
16315,11/17/12,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,117,359,476,0.245798319,0.754201681
16316,11/17/12,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,179,346,525,0.340952381,0.659047619
16317,11/17/12,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,175,380,555,0.315315315,0.684684685
16318,11/17/12,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,175,374,549,0.318761384,0.681238616
16319,11/17/12,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,144,325,469,0.307036247,0.692963753
16320,11/17/12,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,101,302,403,0.250620347,0.749379653
16321,11/17/12,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,34,237,271,0.125461255,0.874538745
16322,11/17/12,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,45,208,253,0.177865613,0.822134387
16323,11/17/12,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,30,142,172,0.174418605,0.825581395
16324,11/17/12,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,15,124,139,0.107913669,0.892086331
16325,11/17/12,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,15,130,145,0.103448276,0.896551724
16326,11/17/12,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133,0.142857143,0.857142857
16327,11/18/12,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129,0.085271318,0.914728682
16328,11/18/12,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,14,81,95,0.147368421,0.852631579
16329,11/18/12,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65,73,0.109589041,0.890410959
16330,11/18/12,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,9,37,46,0.195652174,0.804347826
16331,11/18/12,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,4,8,12,0.333333333,0.666666667
16332,11/18/12,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,5,7,12,0.416666667,0.583333333
16333,11/18/12,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,2,13,15,0.133333333,0.866666667
16334,11/18/12,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,3,39,42,0.071428571,0.928571429
16335,11/18/12,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119,0.159663866,0.840336134
16336,11/18/12,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,49,155,204,0.240196078,0.759803922
16337,11/18/12,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,79,250,329,0.240121581,0.759878419
16338,11/18/12,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,92,267,359,0.256267409,0.743732591
16339,11/18/12,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442,0.228506787,0.771493213
16340,11/18/12,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447,0.252796421,0.747203579
16341,11/18/12,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428,0.292056075,0.707943925
16342,11/18/12,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318,407,0.218673219,0.781326781
16343,11/18/12,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313,372,0.158602151,0.841397849
16344,11/18/12,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232,280,0.171428571,0.828571429
16345,11/18/12,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240,276,0.130434783,0.869565217
16346,11/18/12,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210,0.076190476,0.923809524
16347,11/18/12,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129,0.069767442,0.930232558
16348,11/18/12,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110,0.154545455,0.845454545
16349,11/18/12,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66,74,0.108108108,0.891891892
16350,11/18/12,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59,0.101694915,0.898305085
